FILENAME: ./data/data_7_abi.txt
PATTERN: wine
Running OBST using Dynamic Programming....
0) D:  | f(D): 0 | l(D): 0
also          an
     also
allocating          alternate
     allocating
*          *
     alternate
alteration          alumni
     alteration
*          *
     alumni
*          *
     an
*          analysis
     analysis
*          *
     college
be          courses
     be
as          canada
     as
application          at
     application
any          are
     any
another          appeals
     another
*          *
     appeals
*          applicants
     applicants
*          *
     are
applying          arise
     applying
apply          approval
     apply
*          *
     approval
appropriate          *
     appropriate
*          *
     arise
arguments          arts
     arguments
*          *
     arts
*          *
     at
assessment          authority
     assessment
asked          associate
     asked
*          aspects
     aspects
*          *
     associate
assignment          association
     assignment
*          *
     association
associated          assurance
     associated
*          *
     assurance
*          *
     authority
attendance          basis
     attendance
*          attentiveness
     attentiveness
*          *
     basis
available          battery
     available
authorizing          *
     authorizing
*          *
     battery
*          bay
     bay
*          *
     canada
by          change
     by
breadth          calendar
     breadth
below          but
     below
behaviour          birth
     behaviour
behalf          behind
     behalf
*          *
     behind
*          *
     birth
beyond          boundaries
     beyond
*          bind
     bind
*          *
     boundaries
block          branch
     block
*          *
     branch
*          *
     but
british          *
     british
bringing          broader
     bringing
*          *
     broader
*          *
     calendar
calculation          campus
     calculation
*          *
     campus
call          can
     call
*          *
     can
*          *
     change
cause          class
     cause
cancellation          centre
     cancellation
*          carry
     carry
*          *
     centre
centennial          certain
     centennial
*          central
     central
*          *
     certain
*          chair
     chair
*          *
     class
childcare          collect
     childcare
characteristics          civic
     characteristics
chapter          checking
     chapter
*          *
     checking
*          *
     civic
citizenship          civilization
     citizenship
*          *
     civilization
*          *
     collect
code          collection
     code
clear          coding
     clear
*          *
     coding
*          *
     collection
collected          *
     collected
*          *
     courses
consideration          degree
     consideration
communication          control
     communication
committed          comprehension
     committed
combination          communicate
     combination
columbia          comfort
     columbia
*          *
     comfort
*          *
     communicate
committee          communicating
     committee
*          *
     communicating
*          *
     comprehension
competence          conducted
     competence
community          complete
     community
*          *
     complete
*          *
     conducted
concept          confidentiality
     concept
comprises          conduct
     comprises
*          *
     conduct
*          *
     confidentiality
confidential          *
     confidential
*          *
     control
context          course
     context
contained          continuation
     contained
constitute          contents
     constitute
*          *
     contents
*          *
     continuation
*          continue
     continue
*          *
     course
council          *
     council
convey          counselling
     convey
*          *
     counselling
*          *
     degree
data          development
     data
critical          decisions
     critical
creative          culture
     creative
*          credit
     credit
*          criteria
     criteria
*          *
     culture
cultural          currently
     cultural
*          *
     currently
*          curricula
     curricula
*          *
     decisions
date          deferred
     date
*          deadline
     deadline
*          december
     december
*          *
     deferred
*          definition
     definition
*          *
     development
depth          directly
     depth
department          designed
     department
*          depending
     depending
*          *
     designed
*          detail
     detail
*          *
     directly
diploma          discipline
     diploma
digits          diplomas
     digits
*          *
     diplomas
*          *
     discipline
director          disciplines
     director
*          disciplinary
     disciplinary
*          *
     disciplines
*          *
     in
for          is
     for
european          guelph
     european
english          fees
     english
education          essential
     education
documents          email
     documents
disobedience          each
     disobedience
discover          distance
     discover
*          discrepancy
     discrepancy
*          *
     distance
*          division
     division
*          *
     each
downloaded          *
     downloaded
domestic          dropping
     domestic
*          *
     dropping
*          *
     email
effectively          encompasses
     effectively
*          either
     either
*          eligible
     eligible
*          *
     encompasses
emergencies          engagement
     emergencies
*          *
     engagement
end          *
     end
*          *
     essential
enrolment          ethical
     enrolment
enrolled          environmental
     enrolled
*          *
     environmental
entry          equivalent
     entry
*          *
     equivalent
*          errors
     errors
*          *
     ethical
establish          *
     establish
*          establishing
     establishing
*          *
     fees
external          fire
     external
examinations          fall
     examinations
event          exchange
     event
*          evidence
     evidence
*          *
     exchange
excerpt          exists
     excerpt
*          *
     exists
*          expectations
     expectations
*          *
     fall
faculty          federal
     faculty
extract          failed
     extract
*          facilities
     facilities
*          *
     failed
*          failure
     failure
*          *
     federal
*          fee
     fee
*          *
     fire
final          following
     final
*          finance
     finance
*          *
     following
five          *
     five
first          floor
     first
*          *
     floor
*          *
     guelph
from          history
     from
format          global
     format
foreign          freedom
     foreign
force          form
     force
*          *
     form
*          *
     freedom
forth          french
     forth
*          framework
     framework
*          *
     french
*          frequently
     frequently
*          *
     global
further          grades
     further
full          general
     full
*          funding
     funding
*          *
     general
gender          geographical
     gender
*          *
     geographical
*          gives
     gives
*          *
     grades
governmental          grading
     governmental
governance          grade
     governance
*          *
     grade
*          *
     grading
*          granting
     granting
*          groups
     groups
*          *
     history
guidelines          honours
     guidelines
guide          health
     guide
*          *
     health
has          herein
     has
hand          have
     hand
*          *
     have
*          *
     herein
her          high
     her
*          *
     high
*          historical
     historical
*          *
     honours
home          html
     home
*          *
     html
how          if
     how
*          *
     if
i          *
     i
*          *
     is
information          literacy
     information
including          integrative
     including
includes          individual
     includes
inability          *
     inability
*          *
     individual
index          inform
     index
*          indirectly
     indirectly
*          *
     inform
*          *
     integrative
institute          international
     institute
inquiry          institution
     inquiry
innovation          *
     innovation
*          *
     institution
*          instructor
     instructor
institutional          integrating
     institutional
*          *
     integrating
*          *
     international
intercultural          into
     intercultural
intended          interested
     intended
integrity          interact
     integrity
*          *
     interact
*          *
     interested
*          internal
     internal
*          *
     into
interruption          introduction
     interruption
*          *
     introduction
*          invasion
     invasion
*          *
     literacy
learning          ministry
     learning
knowledge          limited
     knowledge
it          language
     it
issued          its
     issued
*          *
     its
*          *
     language
lab          laws
     lab
*          *
     laws
last          leadership
     last
*          *
     leadership
*          *
     limited
level          link
     level
legal          liable
     legal
least          letter
     least
*          *
     letter
*          *
     liable
*          limitation
     limitation
*          *
     link
line          list
     line
*          *
     list
*          *
     ministry
material          not
     material
major          member
     major
made          march
     made
load          mailing
     load
literature          logical
     literature
*          *
     logical
*          longitudinal
     longitudinal
*          *
     mailing
*          maintaining
     maintaining
*          *
     march
management          mastering
     management
*          manifest
     manifest
*          *
     mastering
*          mastery
     mastery
*          *
     member
means          minister
     means
may          *
     may
*          me
     me
*          *
     minister
methods          *
     methods
*          mid
     mid
*          *
     not
name          notification
     name
misconduct          new
     misconduct
minor          mother
     minor
*          misapplication
     misapplication
*          *
     mother
monitoring          must
     monitoring
modern          more
     modern
*          *
     more
*          *
     must
multiple          *
     multiple
*          *
     new
nature          normal
     nature
nations          *
     nations
*          *
     normal
*          northern
     northern
*          *
     notification
note          obligations
     note
notations          notice
     notations
*          *
     notice
*          *
     obligations
number          obtained
     number
*          *
     obtained
*          *
     the
programs          university
     programs
outcomes          semester
     outcomes
or          post
     or
on          other
     on
office          ontario
     office
offences          officials
     offences
*          offers
     offers
*          *
     officials
official          omissions
     official
*          *
     omissions
*          *
     ontario
one          open
     one
*          *
     open
*          operative
     operative
*          *
     other
oral          out
     oral
*          organization
     organization
order          *
     order
*          *
     out
*          *
     post
personal          procedures
     personal
outside          planning
     outside
outlines          penalties
     outlines
*          *
     penalties
parking          permission
     parking
*          part
     part
*          *
     permission
*          *
     planning
petitions          policy
     petitions
pertaining          philosophy
     pertaining
*          *
     philosophy
*          plan
     plan
*          *
     policy
please          political
     please
*          points
     points
*          *
     political
*          polytechnic
     polytechnic
*          *
     procedures
prior          program
     prior
prerequisites          privileges
     prerequisites
posted          principles
     posted
postal          *
     postal
*          *
     principles
*          print
     print
*          *
     privileges
privacy          problem
     privacy
*          *
     problem
probationary          *
     probationary
*          *
     program
professional          *
     professional
process          proficiency
     process
*          *
     proficiency
*          proficient
     proficient
*          *
     semester
required          students
     required
record          schedule
     record
purposes          related
     purposes
public          reading
     public
provide          publications
     provide
protect          province
     protect
*          *
     province
*          provision
     provision
*          *
     publications
*          published
     published
*          *
     reading
quality          reasoning
     quality
*          quantitative
     quantitative
*          questions
     questions
*          *
     reasoning
readmission          reassessment
     readmission
*          reasonable
     reasonable
*          *
     reassessment
*          recommendations
     recommendations
*          *
     related
regular          release
     regular
refunds          regulations
     refunds
refer          registrar
     refer
*          *
     registrar
refuse          registrarial
     refuse
*          *
     registrarial
*          registration
     registration
*          *
     regulations
*          relate
     relate
*          *
     release
relates          remediation
     relates
*          relationship
     relationship
*          *
     remediation
reliably          remembering
     reliably
*          religious
     religious
*          *
     remembering
*          requests
     requests
*          *
     schedule
responsibilities          section
     responsibilities
requirements          reviews
     requirements
*          research
     research
requires          residence
     requires
*          requisite
     requisite
*          *
     residence
reserves          resources
     reserves
*          *
     resources
*          *
     reviews
responsible          rubrics
     responsible
*          restrictive
     restrictive
*          review
     review
*          *
     rubrics
right          rules
     right
*          risk
     risk
*          *
     rules
rule          *
     rule
*          *
     section
secondary          see
     secondary
school          seconf
     school
*          second
     second
*          *
     seconf
*          *
     see
*          selection
     selection
*          self
     self
*          *
     students
standing          summer
     standing
skills          student
     skills
services          some
     services
sense          show
     sense
senate          serve
     senate
*          *
     serve
*          service
     service
*          *
     show
set          site
     set
session          shall
     session
*          *
     shall
*          *
     site
similarities          six
     similarities
*          *
     six
*          *
     some
solve          specific
     solve
society          solving
     society
*          *
     solving
*          *
     specific
special          staff
     special
*          specializations
     specializations
*          *
     staff
*          standards
     standards
*          *
     student
statistics          *
     statistics
statement          strengthen
     statement
*          statistical
     statistical
*          *
     strengthen
*          strike
     strike
*          *
     summer
study          technology
     study
*          submission
     submission
subject          successfully
     subject
*          *
     successfully
substitution          such
     substitution
*          *
     such
*          *
     technology
taken          test
     taken
system          teamwork
     system
support          table
     support
*          *
     table
*          *
     teamwork
tasks          technological
     tasks
taking          teaching
     taking
*          *
     teaching
*          *
     technological
*          *
     test
term          that
     term
*          *
     that
than          *
     than
*          *
     university
to          which
     to
this          undergraduate
     this
these          time
     these
their          thinking
     their
*          therefore
     therefore
*          *
     thinking
they          *
     they
*          *
     time
through          *
     through
those          *
     those
*          *
     undergraduate
training          universities
     training
tongue          two
     tongue
toefl          toronto
     toefl
*          together
     together
*          *
     toronto
*          trades
     trades
*          *
     two
transfer          under
     transfer
*          tuition
     tuition
*          *
     under
*          *
     universities
understanding          *
     understanding
understand          undertakes
     understand
*          *
     undertakes
*          *
     which
variety          with
     variety
use          web
     use
unrest          using
     unrest
unjustified          update
     unjustified
*          *
     update
*          *
     using
used          validity
     used
*          *
     validity
*          *
     web
version          week
     version
*          visual
     visual
*          *
     week
website          where
     website
*          *
     where
well          whether
     well
*          were
     were
*          *
     whether
*          *
     with
will          writing
     will
whom          winter
     whom
while          wide
     while
*          *
     wide
*          *
     winter
*          wish
     wish
*          *
     writing
without          year
     without
withdraw          work
     withdraw
*          *
     work
*          would
     would
*          *
     year
written          you
     written
*          *
     you
*          your
     your
*          *
Compared with 'of'(6.147), go to right subtree
Compared with 'the'(1.972), go to right subtree
Compared with 'university'(0.412), go to right subtree
Compared with 'which'(0.132), go to right subtree
Compared with 'with'(0.042), go to left subtree
Compared with 'will'(0.011), go to right subtree
Compared with 'winter'(0.003), go to left subtree
Not found 'wine'
